video_id,title,description,channel,published_at,duration,views,likes,comments,channel_id,category_id,language
d0KjevF3FaE,Deep Cleaning a Single Mom’s Home 🩷,"This clean was extra special, now that I’m becoming a mom myself, it really hit differently. We gave her home the deep clean it deserved: the couch, oven, and more got a full transformation.

In the video, you’ll see the entire process: step-by-step cleaning, the products we used, and of course those satisfying before-and-after moments.

Hi, I’m Aurikatariina, and I clean my followers’ homes for free all over the world! 🌍 Thank you for being here and watching this adventure, you’re the reason I get to do what I love! 💖

Bathroom cleaning, kitchen cleaning, organizing, deep cleaning, trash removal, satisfying results, before and after magic! 🪄✨

💗Order my very OWN product line! Everything from my signature microfiber cloth to apron💗

https://auricleaning.com

 ❤️Sponsored by SINI and Scrub daddy

USE code AURI10 to get 10% off Sini products

Sinicleaning UK: http://www.sinicleaning.co.uk

Sinicleaning EU: https://sini.com/

💗Sini scraper
https://sini.com/products/scraper

💗Sini Microfibre Cloth
https://sini.com/products/universal-m...

💗Sini cleaning sprays
https://sini.com/collections/starter-...

💗Sini kitchen cleaning set
https://sini.com/collections/starter-...

💗Sini dish brush
https://sini.com/collections/all-clea...

💗Scrub Daddy
https://amzn.to/48RySKA

💗Scrub Mommy
https://amzn.to/3Kp8M6u

💗Steel Daddy
https://amzn.to/3GsEyhB

💗Scour daddy
https://amzn.to/3Oo03F5

💗Power Paste
https://amzn.to/3Qm2l7r

💗Acidic toilet bowl cleaner
https://amzn.to/3vr6bWc

💗Window cleaner
https://amzn.to/3TVagfy

💗Cif cream
https://amzn.to/4aRkHqC

💗Oven cleaner
https://amzn.to/3MVE6vO

💗Scraper
https://amzn.to/37TYD2q

💗Floor Squeegee
https://amzn.to/3Dd5nnQ

💗Microfiber cloths
 https://amzn.to/3Dfg21e

My book: Happiness cleaning by Aurikatariina is also out now!!
You can purchase it through these links:

📕Official Publisher website
https://mangopublishinggroup.com/book...

📕Amazon USA
https://bit.ly/3FcO9ZD

📕Amazon CA
https://bit.ly/3tyieQL

📕Booktopia AUS
https://bit.ly/3PWJxLT

📕Barnes & Noble
https://bit.ly/3ZRp4wN

00:00 Intro
00:24 Emptying the hallway
01:52 Emptying kitchen table
02:17 Washing kitchen table
03:29 Emptying kitchen countertop
04:00 Washing kitchen sink
05:56 Doing the dishes
07:00 Emptying kitchen countertop
07:16 Reorganizing kitchen cabinets
08:19 Attacking the stove
08:53 Washing the countertop
09:40 Emptying the fridge 
11:04 GENDER REVEAL
12:04 Washing coffee mashine
13:15 Finishing the stove
14:36 Washing the cookerhood
16:11 Washing kitchen floor
17:07 Emptying livingroom
17:51 Emptying and washing table
19:11 Before and after pictures",Aurikatariina,2025-06-29T16:36:43Z,PT20M11S,1321582,28065,1329,UCEHFYTkv0IIn6RYJBNcgr-Q,22,en
TLI0o_7H3ZU,Morning routine:Garder une maison propre et organisée ✨| #routines #organization #quotidien #ménage ,"Bonjour j'espère que tu vas bien 🥰

Aujourd'hui je te retrouve pour te partager ma nouvelle morning routine. Pour toujours avoir une maison propre et organisée malgré que j'ai des animaux qui perdent énormément leurs poils 😊. j'espère que cette vidéo te plaira bon visionnage 🥰

Si cette vidéo t'a plu n'hésite pas à me mettre un j'aime 💜
Tu peux aussi me laisser un commentaire je te répondrai avec le plus grand plaisir 🥰
Et si mon contenu te plaît et que tu ne veux pas rater la sortie de mes prochaines vidéos je t'invite à t'abonner 😊
Tu peux aussi me rejoindre sur Instagram où je partage du contenu divers et variés (des photos, l'annonce de mes sorties vidéo, mon quotidien etc)
BelezafénissiaKeller 
Mail: fenissia.26@yahoo.com
Tiktok: finoukeller 

Je te retrouve très bientôt pour une nouvelle vidéo en attendant prends soin de toi je te fais de gros bisous",finou keller,2025-09-04T15:50:18Z,PT19M13S,110,8,3,UCQlKi94cl4wzj7mWKP5OBiQ,22,fr
jAFnnTRb1ps,Tuto pliage linge rangement vertical #minimalism #home #rangement #organisation #maison #minimalisme,,By Chloé,2024-09-22T13:37:23Z,PT43S,3692,102,2,UC-yffKfk-tl_9W6wYOHALpA,26,fr-FR
OQ72c2MrpVU,COMMENT GARDER SA MAISON PROPRE 🧽Motivé vous avec moi 😀💪,,Nath la chtit 🌸🌹,2024-07-16T12:00:21Z,PT24M42S,503,50,19,UCDvnNJ7o6njrwf4n6fQj2ng,24,fr
xvlVhmhJhaY,22 Objets Inutiles à Jeter Immédiatement pour alléger et Simplifier ta Vie,"🎁 Envie de désencombrer ta maison ? Retrouve le DÉFI 7 jours Pour prendre un bon départ et mettre KO le BAZAR

Télécharge les fiches pratiques 👇🏻 et rejoins-moi pour une maison organisée et un quotidien simplifié.

https://dashboard.mailerlite.com/forms/435683/88685397043840733/share

Dans cette vidéo, je te montre comment désencombrer ta maison en te débarrassant des objets inutiles qui prennent de la place. 

Prêt(e) à faire de la place chez toi et à simplifier ta vie ? 
Découvre mes astuces pour un désencombrement efficace et rapide. 

**Quels objets as-tu du mal à jeter chez toi ? Partage en commentaires !**

Si tu veux d'autres idées ma première vidéo est juste içi : https://youtu.be/wd0o_MlV1AM?si=QFRj0UYeemraubBX

▶️ N'oublie pas de t'abonner, Ta maison rangée commence ici et maintenant !
Rejoins-moi maintenant! 👇 

Sur instagram :  
 
 https://www.instagram.com/happymhome/


Plus d’infos sur mes prestations : https://chrystelpetit.fr/prestations/

#désencombrement #minimalisme #organisation #tri #ménage #astucesmaison #simplifier #rangement",happymhome,2024-06-09T15:30:24Z,PT16M24S,489651,13145,2015,UCElfNAIRaJh6dNvgrw1PPFQ,26,fr-FR
QvgUnyk51DU,AVOIR UNE MAISON PROPRE AVEC UN CHIEN (conseils & astuces),"Hey !!! 🎀

Vous me l'avez demandé, alors voici une petite vidéo avec mes astuces pour garder une maison propre avec un chien.

Et pssssst... pour ne rien rater : Abonne toi 😉
À très vite ! 
Bisoussssssss

Toiletteur : @latoiletterie91

—————————
▪️Balai à vapeur Polti : https://amzn.to/40F8u2a 

 ▪️Lame à métaux : https://amzn.to/3FTdNDg 

▪️Brosse en caoutchouc : https://amzn.to/3nqjQsM 

▪️Brosse chien pratique : https://amzn.to/3ZeURpj 
https://amzn.to/3lLXbqi 

▪️Peigne chien : https://amzn.to/3zb6h2W 

▪️Aspirateur dyson : https://www.dyson.fr/aspirateurs/sans-fil/v15/detect-absolute-motorbar 

—————————
📍Retrouvez mes anciennes vidéos ici :

🍽️Rangement cuisine de Leslie :
https://youtu.be/emU0OiFFUEg 

🛁Rangement de ma Salle de bain (épisode 1/3)  :
https://youtu.be/umtqqV9y_5g

👗Rangement de mon dressing (épisode 2/3) :
https://youtu.be/6X2n6WGTo4g

A très vite 
XOXO
💋

—————————

🍀Retrouvez moi aussi sur les réseaux :

🔸Insta Pro : https://instagram.com/pleiade_byaj?ig...
🔸Insta : https://instagram.com/jenny_choo?igsh...
🔸Site : https://pleiadebyaj.com/ 
🔸Mapstr : https://go.mapstr.com/iofwZalMVqbz’t
🔸Vinted : https://www.vinted.fr/member/12674737-jenniferyo",Jenny Choo,2023-03-19T09:30:08Z,PT15M16S,2834,97,21,UCUU-zT-k18J6iybuVYfM7tA,26,fr
3_024wdJ8ZA,ORGANISATIONS #organisation #astuce #rangement #maison #cleaning,,Pama_Luve,2025-08-29T12:41:13Z,PT45S,6613,145,8,UCk61QtVOSe0ZX55-i-6ygrw,22,fr
vXyJTEf_fFk,Routine Nettoyage Pour Garder une Maison Propre et Ordonné... 🌸Astuce pour un ménage de printemps 🤗,"ROUTINE NETTOYAGE POUR GARDER UNE MAISON PROPRE ET ORDONNÉE 🌸 ASTUCES POUR UN MÉNAGE DE PRINTEMPS

Coucou tout le monde, j’espère que vous allez bien! Je vous reviens avec une vidéo de motivation ménage de printemps. J'espère que ça vous plaira!







N’hésite pas à aimer, à t’abonner à ma chaîne pour me soutenir ça me fera plaisir. Active la petite cloche 🔔 afin de ne pas louper aucune de mes nouvelles vidéos.
Bisous 💕

✨Pour les nouvelles, bienvenue sur ma chaine. Je me présente, je m’appelle Nathalie , je suis maman de 4 beaux enfants. Une fille qui s'appelle Alexia , une fille qui s’appelle Cécilia , mon  garçon Melvyne et mon petit dernièr Allan. Puis Mamies de 3 petits enfants J’ai ouvert cette chaîne YouTube afin de partager ma vie de maman, mes astuces d’organisation, de rangement. J’espère que mes contenus vous plaira. 

Suivez moi également sur Instagram: Nath la chtit 
Snapchat @Nathlachtit  
Facebook Nathalie Nath",Nath la chtit 🌸🌹,2025-04-08T16:01:16Z,PT15M57S,379,40,26,UCDvnNJ7o6njrwf4n6fQj2ng,24,fr
uGdJ7Ob_kj8,Astuce pour garder sa maison propre !!!,Garder sa maison propre ça fait gagner du temps et cest agréable. Voici une astuce facile à faire vous-même même pour garder propre la salle de bain. J'espère que cela vous sera utile.,FreeBazar,2023-08-01T20:16:08Z,PT26S,2933,44,0,UCv6riEtjUdENVBtdo6av3cw,26,fr
zzYBeG9XP80,🫣 Je trie TOUTE ma maison 🌪️ #dailyvlog #rangement #désencombrement #orgacuisine,,Dinatoz,2024-08-16T08:59:36Z,PT54S,9256,180,6,UC7DZGml0qLt7JE-c02e3GcA,22,fr
QUOZiNzSJFo,🍂 ORGANISATION RANGEMENT MAISON 🍂 SAVOIR GARDER UNE MAISON PROPRE🍂 CLEAN UP WITH ME 🍂,"#new #ads #fall #cozyfall #cleanwithme #cleaning #home #decoration #homedecor #interiordesign #automne2025 

Cette vidéo est sponsorisée par: @lovart_ai 
LOVART
https://workwith.headai.io/4moXrFA

🍂 MÉNAGE ORGANISATION RANGEMENT MAISON 🍂 SAVOIR GARDER UNE MAISON PROPRE🍂 CLEAN UP WITH ME 🍂

LOVART
https://workwith.headai.io/4moXrFA

Coucou tout le monde, j’espère que vous allez bien! Je vous reviens avec une vidéo. J'espère que ça vous plaira! 

VISITER MA BOUTIQUE AMAZON CANADA
https://www.amazon.ca/shop/simplearlene

VISITER MA BOUTIQUE AMAZON FRANCE
https://www.amazon.fr/shop/simplearlene

N’hésite pas à aimer, à t’abonner à ma chaîne pour me soutenir ça me fera plaisir. Active la petite cloche 🔔 afin de ne pas louper aucune de mes nouvelles vidéos.
Bisous 💕

✨Pour les nouvelles, bienvenue sur ma chaine. Je me présente, je m’appelle Arlène, je suis maman de 4 beaux enfants. Un garçon qui s'appelle Levi, une fille qui s’appelle Victoria-Rose, mon petit garçon Rajah et ma petite dernière Briana-Lynn. J’ai ouvert cette chaîne YouTube afin de partager ma vie de maman, mes astuces d’organisation, de rangement, ma passion pour la décoration mais aussi quelques recettes. J’espère que mes contenus vous plaira. 

Suivez moi également sur Instagram: simple.arlene ou https://www.instagram.com/simple.arlene/",Simple Arlene,2025-09-20T13:32:55Z,PT30M18S,2500,134,24,UCUB4WfsY6LqVHlZ_uJFRwkQ,26,fr
rrRrAkzYDEo,3 Hacks Pour Une Maison Propre,Découvre des astuces simples pour garder ta maison propre sans effort ! #MaisonPropre #Astuces #NettoyageFacile #Organisation #VieSaine,Derra ibrahim ,2024-08-22T16:01:03Z,PT21S,82,2,0,UCoU2DXQQLwTmH13_HhnSVIQ,24,fr
IehcpkWYocc,Décoration des lions Ramatoulaye analyse: « Youssou Ndour Soudone xol rétroviseur kon dou … »,"Merci de vous abonne et activer la cloche de notification pour ne pas rater aucune de nos prochaines publication. 
👉https://www.facebook.com/profile.php?id=61556359763654&sk=about
👉https://youtube.com/live/6be5aYZhfHM?feature=share
 👉https://www.satv.sn/ 
 👉https://www.youtube.com/channel/UCaQDvvjkkPgf1EfbSytN2OA
👇👇
https://youtu.be/Ss2t1hG3fZE 👈



#Actualités
#Politique
#Sénégal
#kebetu 
#sports 





Production, Humour, théâtre, société, entreprise, partanier, évidemment, En_live, dip, Sokhna_Bator, Mar_lo, politique, Musique, éducation, Kawtef, développer, déclaration, Communication, développement, édition, Sénégal,  informations, journal, Youssou_Ndour, Wally_seck, Clip, sidy_Diop, Modou_lo, Balla_gaye_2, Ama_balldé, émission, invite, débats, Niass, Niankou, Manoumbé, programme, Oustaz_Omar_Sall, Oustaz_Hady_Niass, CAN 2021 #CAN2021 #CAN  Oustaz_Modou_fall, Oustaz, Ousmane_sonko, Macky_Sall, série, Animations, Animaux, modifié, Question_réponse, Zalle_yb, Animateur, musicale, Actualité, formation, Sadio_mané, Aliou_Cissé, débarque, retour, discours, désignation, #Wattsapp, YouTube, Facebook, Tik_Tok_sénégalaise, disponible,  Ouzin_keita, combats Bombardier Balla gaye 2, bombardier, Balla gaye 2, combats Balla gaye 2 bombardier, pawlish_mbaye, kothia_Sow, Comédie, Aba_non_stress Aba_Sow, sports, Football, combats, Dakar, VAR, grevés, traduction, transports, #bébé, #Animations_sen, #pikin_production #Marodi_tv_Sénégal #vidéos_buzz #Omar-pén, Pape_Diouf, candidat, téléfilms, #films, #pour, ru, Ousmane tounkara Macky Sall, Ousmane tounkara, Ousmane tounkara Sonko, ousmane et Adji Sarr, Ousmane tounkara Macky, Ousmane tounkara et Adji Sarr,

#Live_Wally_seck, #Live_sidy_Diop #Live_TFM, #Walfadjri-émission, #labouji, #sports #Afrique-France, élévation, éléments, Afrique, Serigne Modou Kara mback, Serigne Moustapha Sy, Serigne may sy Mansour, Serigne mountakha Mback, Serigne Touba Mback, Serigne, Kawtef Sénégal, Islam, wakhtane, clip Wally seck, clip Youssou Ndour, clip Sidy Diop, baba mall, omarou, sociale, étudiante, Barthélémy Diaz, Infidèles, Gaston, jeu vidéos, dramatique, journal, séries senegalaise, Madina Baye Niass, clip pape Diouf, Mariage, président Ousmane sonko, président Macky Sall, précédent France, président, Élections local,

mollah morgun, mollah morgun clash keur gui, mollah morgun awadi, mollah morgun pape sidy fall, mollah morgun tv, mollah morgun ya khandiou, mollah morgun rap galsen, mollah morgun adji sarr, #mollah_morgun nelma yaye, mollah morgun keur gui, mollah morgun tiktok mollah morgun maitre el hadji diouf adji sarr xalaat tv, #adji_sarr actualité adji sarr adamo adji sarr aujourd'hui, adji sarr en direct. #Ousmane_sonko ousmane #sonko manifestation, ousmane sonko à ziguinchor, ousmane sonko à ziguinchor direct, ousmane sonko en direct, ousmane sonko direct, ousmane sonko en direct walf tv, ousmane sonko adji sarr photo, adji sarr et ousmane sonko, adji sarr ousmane sonko photos, adji sarr ousmane sonko video, adji sarr et ousmane sonko


Audio de Adji Sarr
Audio de Adji Sarr Ak Baye mc Niass
Audio Adji Sarr,
Audio Baye mc Niass,
Audio mc Niass,
Baye mbaye Mc Niass Audio de Adji Sarr
Baye mbaye Mc Niass,
Bougane gueye dany et Adji Sarr,
Bougane gueye dany Adji Sarr,
Adji Sarr et Bougane gueye dany,
Adji Sarr Bougane gueye dany,
Mamour Diallo et Adji Sarr,
Adji Sarr et Mamour Diallo,
Mamour Diallo Adji Sarr,
Adji Sarr Mamour Diallo, 

Cheikh oumar diagne, cheikh oumar diagne Macky Sall, Cheikh Omar diagne, Cheikh Omar diagne Macky, Cheikh oumar diagne LGBT, Cheikh Omar diagne Ousmane Sonko, Cheikh oumar diagne Ousmane Sonko, cheikh oumar diagne Adji Djibril 
yewwi askan wi Revue de presse akhmat aidara,
Akhmat aidara Revue de presse, Revue de presse, akhmat aidara, Astou sokhna louga, Astou sokhna,

 Ndeye Khady Ndiaye, Ndeye Khady Ndiaye ousmane sonko, Ndeye Khady Ndiaye Capitaine Touré, Ndeye Khady Ndiaye Adji Sarr,

#Gabrielle_kane, Gabrielle kane ousmane sonko, Gabrielle kane et Adji Sarr, Gabrielle kane Adji Sarr,
Pape alé niang, Moustapha diakhaté,
Aissatou diop fall,  Maty 3 pommes,
Abdou Karim Gueye, Pape Djibril fall, 

Aliou Sall, dubai porta potti, 
Vidéos dubai porta potti, dubai porta potti Vidéos, 
Barthélémy Diaz, Guy Marius Sagna,
Adamo, Adamo Dubaï porta potti, Adamo 2022, Adamo Gabrielle kane, Adamo pape cheikh Diallo, Adamo Oustaz Modou fall, Adamo Fatoumata Ndiaye fouta tampi, Adamo Adji Sarr, Adamo Sénégal, 
Ndella Madior Diouf, Ndella Madior Diouf Ousmane Sonko, Ndella Madior Diouf Adji Sarr, Abdoulaye Diouf Sarr, Hôpital Mame Abdou Tivaouane,
Goordjiguene Au Sénégal, tribunal, 
Xalaat tv, Xalaat tv Macky Sall, Xalaat tv ousmane sonko, Xalaat tv Oustaz Modou fall, Xalaat tv cheikh oumar Diagne, Xalaat tv Mansour faye, Xalaat tv Aliou Sall, Xalaat tv capitaine Touré, Xalaat tv Goordjiguene, Xalaat tv Guy Marius Sagna, Xalaat tv Barthélémy Diaz, Khalifa Sall,
#kebetu #corruption #team221 #Ziguinchor #Burok concert casserole du Ousmane Sonko,",SOURCE A TV,2026-01-21T11:45:31Z,PT8M29S,5138,0,0,UCfdzIYQAgDjGHt-3ciANKVg,25,wo
PFjIKNKfAd0,Maison propre en quelques minutes 🧼,"Poils partout à la maison ? 🐶🐱
Tu n’es pas seul… et la solution existe 👀

Avec le Peigne Vapeur Anti-Poils,
✔️ un seul passage suffit
✔️ retire les poils morts instantanément
✔️ massage doux (les animaux adorent)
✔️ maison propre en quelques minutes

💨 Fini les poils sur le canapé, les tapis et les vêtements.

👉 Lien de la solution en bio / description
🎁 -10% nouveau client : BIENVENUE10
⏳ Stock limité – premiers arrivés, premiers servis

#poilsdanimaux #chien #chat #maisonpropre #astucechien #astucechat #petlover #shorts #youtubeshorts #viral #produitviral",ToutPourPet,2026-01-03T09:52:53Z,PT6S,327,5,0,UC0LKY0c4qA9EuMf6rtkpZ3g,22,en
jvkzABEIu3A,🏡 1 ère règle de rangement essentielle pour ta maison #organisation #rangement #astucemaison,"🏡la 1ère règle de rangement essentielle pour une maison organisée et rangée. 

✨ Tu te demandes comment optimiser ton espace, éviter le désordre et avoir un intérieur qui te ressemble ? 

Je te guide pas à pas avec des astuces pratiques, des exemples concrets et des bénéfices pour chaque règle. 

🛍️📦 Rangement vertical, tri, catégorisation, astuces DIY... tout y passe ! 

La vidéo complète avec les 14 autres règles est là https://youtu.be/9jESdVNrzXY?si=2qHVptvqO8fAMCO3
 Youtube,

Alors, prêt(e) à transformer ta manière de ranger ?",happymhome,2023-11-10T17:56:17Z,PT43S,4048,172,2,UCElfNAIRaJh6dNvgrw1PPFQ,26,fr-FR
EdH-Y0Rescs,RANGEMENT ULTIME CUISINE ✨ & ORGANISATION AU MAX + DéCORATION,"Bienvenue dans cette transformation de cuisine ultime ! ✨

Dans cette vidéo, je te montre comment donner un nouveau souffle à ta cuisine avec des astuces de rangement ultime et une organisation au max ! Tu découvriras des idées pratiques pour optimiser chaque coin de ta cuisine tout en y ajoutant une touche de glamour et de déco stylée.

🔑 Au programme :

Astuces de rangement intelligent pour un gain de place incroyable
Des solutions décoratives pour une cuisine chic et fonctionnelle
Comment organiser chaque espace (placards, tiroirs, étagères…) comme un pro
Une transformation complète pour une cuisine plus pratique et plus belle
Si tu cherches à optimiser ton espace et à donner à ta cuisine un look moderne et glamour, cette vidéo est faite pour toi !

👉 N’oublie pas de t’abonner pour plus d'idées de rangement et de déco inspirantes !


J'ai recherché les liens EU similaires aux produits de la vidéo, les miens viennent tous des sites canadiens

Tiroir coulissant rétractable : https://amzn.to/4g5M8yl
Tiroir coulissant en métal ( ceux-ci sont plus étroits que les miens) : https://amzn.to/4jlQcxg
Tiroirs de rangement empilables en acrylique : https://amzn.to/40p7noV
OXO Boites céréales : https://amzn.to/3PHVMwf
OXO Lot boites de conservation : https://amzn.to/4hhx5lW
Lot de 2 bouteilles d'huile : https://amzn.to/4jgvEX3
Distributeur de savon en verre avec pompe ( j'ai pas trouvé les transparents mais ceux-ci sont trop beaux): https://amzn.to/4h1oVOS
Poignées de cuisine : https://amzn.to/40m0Rzo
Lot de 2 paniers suspendus en métal : https://amzn.to/4aqEk99




#CuisineOrganisée #RangementUltime #OrganisationMax #DécoCuisine #TransformationCuisine #RangementPratique #CuisineGlam #CuisineStylée #OptimisationEspace #AstuceDéco #RangementIntelligent #MakeoverCuisine #OrganisationMaison",Anibellie,2025-01-19T09:00:22Z,PT12M19S,69309,2078,151,UCdt-Ac9GFQN5xeqaCFzaJZQ,26,fr
