video_id,title,description,channel_id,category_id,language,channel,published_at,duration,views,likes,comments
8W6HLnBukNc,Happy New Year 2026 Drawing | Easy New Year Scenery Step by Step,"Learn how to make a Happy New Year 2026 drawing with a simple New Year scenery step by step. In this tutorial, you’ll sketch the 2026 numbers, add a night sky, fireworks, and small details like houses or trees to build a festive scene that still feels easy for beginners.

We finish with light pencil shading to add depth to the sky and ground, keeping everything clean and clear so anyone can follow along. Grab your pencil and turn a blank page into a bright Happy New Year 2026 landscape drawing you can use for cards, school projects, or your sketchbook.

#HappyNewYear2026 #NewYearDrawing #EasyDrawing #PencilSketch",UCRdXnqKCOejtSTbjD-Myc6g,27,en,Çizim Mektebi,2025-12-27T13:43:27Z,PT10M31S,162190,1060,42
rh1FLl7R-Gs,Best Hindi Stand | Hindi Funny Video | Hindi Stand Up Comedy | Stand Up Comedy India #comedyshowand,"Best Hindi Stand-Up | Hindi Funny Video | Hindi Stand Up Comedy | Stand Up Comedy India | Hindi Stand Up Comedy Short

📢Yours Queries :
stand up comedy
stand up comedy hindi
comedy shorts
funny short video
hindi comedy
stand up comedy short
mic comedy
relatable comedy
indian stand up comedy
viral comedy shorts
funny jokes hindi
clean comedy
comedy reels
youtube shorts comedy
comedy show
live comedy show
ai comedy
comedy central show
corporate comedy shows
comedy sketch ai
ai baby comedy
comedy shorts
comedy
viral comedy shorts
the daily show
comedy sketch
daily show
comedy special
live comedy
skit comedy
comedy sketches
comedy spotlight
viral comedy
clean comedy
comedy jokes
trump comedy
comedy sketch 2025
comedy videos
sketch comedy
animal comedy
ai baby short
standup comedy
comedy central
stand up comedy
surreal comedy
digital comedy
netflix comedy style
show
comedy show
comedy show hindi
comedy shows
comedy show kapil sharma
comedy show team
comedy show video
comedy shows hindi
comedy show by govind Prank 
comedy shows in hindi
standup comedy show
stand up comedy show
stand up comedy show girl
stand up comedy show by pranav sharma
stand up comedy show madhur virli
stand up comedy show samay raina
stand up comedy show akash Gupta 
stand up comedy show india
stand up comedy shows full
stand up comedy shows full episodes
stand up comedy in hindi
hindi stand up comedy
a stand up comedy show
stand up comedy 2026

🔴 Disclaimer :
यह वीडियो केवल मनोरंजन के उद्देश्य से बनाया गया है।
इस वीडियो के सभी पात्र और संवाद काल्पनिक हैं।
किसी भी व्यक्ति, समाज, जाति या धर्म से इसका कोई संबंध नहीं है। किसी की भावनाओं को ठेस पहुँचाने का उद्देश्य नहीं है।

#comedyshow #comedyshowmalayalam #comedyshow2025 #comedyshowhindi #comedyshowfight #comedyshowheckler #comedyshowsaudiarabia #comedyshowproposal #comedyshownepali #comedyshowoutfitideasblackgirl #comedyshowtelugu #comedyshowheartattack #comedyshowlaughingsound #comedyshowgonewrong #comedyshowhecklercompilation #comedyshowand #comedyshowandhapyar #comedyshowandvideo #comedyshowand #comedyshowanderzi #comedyshowdzveli #comedyshowenglish #comedyshowpakistani #comedyshowkapilsharma #comedyshowstandup #comedyshowindian",UC2hAcxnC_GJWCiXfbGLcUig,22,hi,Govind Prank,2026-01-22T09:05:01Z,PT32S,811,7,0
hQFeY__exX8,AYSUN İSMAYİLOVA ❤️#Aysunlove #foryou #love #funny #mahnilar #grwm #humour #reqs #influencer #duet,,UCLo6SZhO_48y6OdzJ7SrBVQ,22,en,𝓐𝔂𝓼𝓾𝓷 𝓛𝓸𝓿𝓮🤎🧸,2026-01-21T09:48:46Z,PT21S,55979,892,17
SxOKj0Jvm88,Ardent Comedy Club #3 : Édition spéciale humour noir,"Émission d'humour mettant en évidence des talents du stand-up sur la scène du Comédie en île. Nos invités de ce soir: Denis Richir, Moumou et Tocard, Sophie Louis, Romain Scurra et Oriane Garcia.

Ne manquez pas les prochains tournages de l'émission, les 28 et 29 janvier ! 
🎭 Réservez vos places dès maintenant : https://bit.ly/ArdentComedyJanv2025.",UCckLW1clBAp2d9BrvarAjoA,24,fr,Qu4tre - Liège Média,2025-01-24T21:00:06Z,PT58M26S,95888,993,74
dp8TrXyOfsA,TI GOUTE épisode 23 LE DESTIN D’ANNABELLE #cinematic #humour,,UCY618PTK58Z-Cqn0flPVI0w,22,fr,Leroiceurby_Official,2026-01-21T12:25:39Z,PT2M11S,21988,1142,186
WRS3yzN1RrQ,Ne joue jamais a Steal a Brainrot a 3H du matin ! #humour #viral #fyp #shorts,,UCXznszAr8qaATadQ-m8ggzg,20,fr-BE,Sachale+beau,2026-01-21T14:29:03Z,PT7S,2848,38,2
uu38JTSTFz4,Tu préfères avec ou sans maquillage 💄 #argent #humour #cadeau #challenge,,UCKNOFPTMtgOTPHYIU03SGAg,22,fr,Le Lyonnais,2026-01-06T15:24:51Z,PT1M5S,827991,18900,303
aKINqJUpnhE,🤩#humour #drole #sketch #comedie #viral #prof #ecole #college #lycee #ylies #augustin #mdr,,UCeDn58dDOvgVz-phDbvX_cw,22,fr,Himan Snaitang,2026-01-21T02:38:07Z,PT28S,15943,170,1
YWHmItfuYok,How to draw stickman with cool powers #drawing #stickman #tutorial #fpy,drawing stickman with power like #howtodraw #art #shorts #sketch,UCFeAZduCXFe1130SKbrfB8Q,26,en,DTM_art,2026-01-14T17:15:02Z,PT20S,688010,10525,95
90wqT9lfx6I,JARRY: Les Spectacle Comique Le Plus Drôle Et Inoubliable Complet 2025🤣🎭 #jarry #humour ,"JARRY: Les Spectacle Comique Le Plus Drôle Et Inoubliable Complet 2025🤣🎭 #jarry #humor
#standup #mdr #humoristefrancais #français #drôle #blague #humour #comediedramatique #comédie
#rire #comedyfilms


Abonne Toi 🙏🤣",UCZlhD3VYfiyNCR0CevrUGwQ,23,fr,Comédie Français ,2025-12-08T09:54:48Z,PT39M13S,80784,1133,52
Y1ALyYbxc6A,#humour #fypシ #skincare #haul #drole #viral #grwm #unboxing #cours #brevet #college,,UCT6VfLSIJaMwjlRhsYxUTWA,22,fr,🐍Hector🐍,2026-01-21T06:06:19Z,PT58S,4194,212,28
Td4Mu_FDzSU,QUAND TU PERDS UN OBJET🍅🤣#humour #shorts,,UCpsvoU1qL4WLR6jvh1CWjhw,22,fr,Le déraciné,2025-10-17T16:00:51Z,PT19S,2968590,51870,602
cw3EXRxVknw,#comedy #foryou #funny #fyp #humour,,UCWUgk2CZ9gYIrEijEUqFB6A,22,fr,Jack,2025-12-23T15:59:51Z,PT38S,1269782,11273,8
Oqt4aCqMtyA,#foryou #duet #viral #sketch #youtubeshorts #shortvideo #viralvideo #shorts #storytime #funny #fyp,,UCsrub5R8LqMEyfjotYoGKzA,22,en,Ryan Farmer,2026-01-21T09:24:36Z,PT24S,7607,59,0
Ee4LnTjy3ZI,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UC618rQyaOQhkhnZAMs8ALqg,22,id,Drew Keim,2026-01-20T05:52:59Z,PT57S,160371,1403,0
L0lzJwFu5C4,Toujours plus de BLAGUES de LAFESSE 😂🤣 #humour #drole #prank #pourtoi #fyp,"Dans cette compilation de caméras cachées comiques de l'humoriste français Jean-Yves Lafesse, une couple prend la pose pour une photo, pendant que Lafesse ne pourra s'empêcher de faire une blague sur les vêtements des deux inconnus, avec une seconde caméra cachée où un vieux couple posé à la plage va à son tour être piégé par Jean-Yves Lafesse qui va commenter sur la paire de lunettes (plutôt ridicules) de la dame.

#shorts #shortsyoutube #blague #caméracachée",UCkPkpni62zdfSRy3mhlfReg,24,fr,Sarge Rediffusions,2026-01-01T15:00:41Z,PT16S,352454,2413,22
T9kFWzSPM7A,Hanuman ji drawing 🤩🙏🏻|Crazy arts 20|#shorts #sketch #drawing #art,"Hanuman ji drawing 🤩🙏🏻|Crazy arts 20|#shorts #sketch #drawing #art 

___

🎨 Welcome to my drawing and Art channel !
Yahaan aapko milenge God outlines, sketches,
speed drawing, devotional art,aur Crazy arts 20 
style videos.
Har video me simple steps , clean outline aur
satisfying art process hota hai jo beginners se
lekar advanced artist ko bhi pasand aayega.

___
Hanuman ji , Krishna ji , Laxmi Mata, Kantara 
aur bhi bohot saare artworks daily upload 
hote hain.

___

✨ Subscribe kijiye aur har din new art 
inspiration paiyye!


___

Draw step by step shree ram ji 🙏❤️‍🩹.",UCpz_LGvCi4EAgbargNrBLvA,27,N/A,Crazy arts🖌️,2026-01-22T07:43:07Z,PT16S,12394,0,19
1NV-Jv6XswQ,"Bordel Fait, Soirées, Mensonges  La Vérité Derrière le Chaos!#squeezie #humour #react",,UC8KJd4RzwKXVDecUemINUag,22,N/A,Kikiriki,2026-01-22T11:00:05Z,PT1M10S,1137,16,0
J9X2AHik7aw,"Improvisation, Galères et Ouigo | Haroun Humour","Bienvenue à bord ! Nous sélectionnons chaque jour les meilleurs passages de l'humour francophone pour votre dose quotidienne de rire. Abonne-toi et active la cloche 🔔 pour ne rater aucun départ !

CC : Haroun
Retrouvez le ici : linktr.ee/LiensHaroun

⚠️ DISCLAIMER / CRÉDITS Cette vidéo est partagée dans un but de divertissement et de promotion de l'artiste. 
© Copyright : Les images et le son appartiennent exclusivement à L'artiste. Une question ou une demande de retrait ? Contactez-nous !
1589",UCFnd_PZ905smrz8GCUOXuTQ,23,fr,rire express,2026-01-03T20:20:00Z,PT9M31S,17299,257,4
k-su7IGGwBE,😂😭 #fypシ #humour #humoristefrancais #contrat,,UCajAYoI9IYsMuQMBmfFIxww,20,fr,𝐒𝐄𝐑𝐄𝐍𝐀,2026-01-15T20:26:59Z,PT16S,49944,1214,56
Yzfvbig3qhU,QUAND TU VOIS UN FANTÔME👻🤣#humour #shorts,,UCpsvoU1qL4WLR6jvh1CWjhw,22,fr,Le déraciné,2025-12-22T17:00:54Z,PT18S,1233857,27431,304
xIWs1vB5Fps,"DJADEL SHOW - EP3 (AVEC THOMAS NGIJOL, BILEL JKITOU & KEBLACK)","Découvrez Le Djadel Show, votre nouvelle émission d’humour pour internet présentée par Ilyes Djadel

Au programme : des invités exceptionnels, une saison remplie de fous rires et un concept inédit en France.
Le DJADEL SHOW c'est : 

3 HUMORISTES ET 3 INVITÉS PAR ÉMISSION LE CONCEPT EST SIMPLE LES HUMORISTES FERONT LEURS SKETCHS PUIS ILS SORTIRONT DE LEUR CONTAINER POUR VENIR CLASHER LES INVITÉS.

Abonne-toi et active la cloche pour ne rater aucun épisode du DJADEL SHOW
Dis-nous en commentaire qui tu veux voir se faire roaster dans les prochains épisodes :

Une co-production DjadelFamilyStudio et ZebraValley.

Insta 👉  https://www.instagram.com/djadelshow?igsh=MTBuNzdxODBiNTlxeQ%3D%3D&utm_source=qr
TikTok 👉 https://www.tiktok.com/@djadelshow?_r=1&_t=ZN-91wbhcgU0qw",UCQ0ix8RLpGxRXrnNxBRKi1A,24,fr,Ilyes Djadel,2025-12-11T17:01:46Z,PT46M14S,632125,13912,571
Gra7QmDvSpA,#short #lol #humour #sketch,"Retrouvez toutes les vidéos de Parents mode d'emploi en vous abonnant à la chaîne ici : https://www.youtube.com/user/parentsmodedemploi/featured?sub_confirmation=1

Gaby et Isa, parents de trois enfants de 8, 12 et 16 ans, tentent de tenir bon la barre et de garder le cap dans les eaux tumultueuses du quotidien...

https://www.france.tv/france-3/parents-mode-d-emploi/
https://www.facebook.com/parentsmodedemploi",UColRm5yW96PSXZsLFiE-zsQ,24,fr,Parents mode d'emploi,2026-01-02T23:00:19Z,PT41S,187394,0,0
KoGQcvyP63s,#trending #drawing #art #brush #painting #youtu beshorts #shorts #highlight #sketch #challenge,"#trending 
#drawing 
#art 
#brush 
#painting 
#youtu beshorts 
#shorts 
#highlight 
#sketch 
#challenge


@KidsDianaShow 
@dream 
@APDRAWING 
@lalalearn9944",UC8QNxSspo2Ol2uXH3zzuRZQ,27,hi,BRUSH HOUR ,2026-01-22T13:58:24Z,PT29S,540,14,0
o6Oj-anbyK4,"How to draw half animal body ✨️ (dog, cat & rabbit) #drawing #art #sketch #howtodraw #arttutorial",,UClM7Pi-jKmVoKajNLLa8EUg,22,en-US,zafchan_art,2025-12-03T12:30:36Z,PT20S,2421482,32214,586
8Xq1gvKlyoU,"Mimi, là où je met l'igname tu pile #mimi #humour",,UCv5kklxQxv6YMJkVd56SCFg,22,fr,TikTok Influencer MAG,2025-04-26T15:30:04Z,PT40S,1716179,49197,430
dhC1NnMsrZk,Trouve un titre à la vidéo… #drole #humour #sketch #yasiru ￼,,UCORbjIMtPayW9mK9XX6LPrw,24,fr,Ya6roues (Yasiru),2025-12-28T14:10:49Z,PT22S,502128,0,200
cQ99Wzn6HWA,Le duel des cuissons 🏆,"Qui de Prune ou Dimitri a réalisé la plus belle cuisson de magret de canard rosé ?

#labrigade #labrigadeparis #barquette #humour #streetfood",UCng1vc76Vb8rxGc3znCwVrQ,22,fr,La Brigade - Street Food,2026-01-06T17:13:44Z,PT50S,952423,24115,682
fpcxwxeBPwc,Top 5 Laurent Baffie #top5 #drôle #laurentbaffie #humour,,UCwsOlEl28NVys2rj5QzzQiA,22,fr,Lamara 🦊,2025-12-26T13:04:07Z,PT1M1S,743604,4862,15
U14l_KE0TM8,Pas le téléphone!!#punition#humour#drole#mere#famille#france#suisse,,UCv3RXVKY2zmbCxprnUm4vCw,24,en-US,CloudNine11,2026-01-20T02:18:01Z,PT12S,45279,811,4
ZelwBC8p1ls,How to draw stickman with element power #drawing #stickman #tutorial #fpy,drawing stickman with water and fire powers #howtodraw #art #sketch #shorts,UCFeAZduCXFe1130SKbrfB8Q,26,en,DTM_art,2026-01-15T17:15:07Z,PT19S,246346,4144,58
IHq476bmbn8,#trending #drawing #art #brush #painting #youtu beshorts #shorts #highlight #sketch #challenge,"#trending 
#drawing 
#art
 #brush
 #painting 
#youtu beshorts
 #shorts 
#highlight 
#sketch 
#challenge
@APDRAWING @lalalearn9944 @dream @KidsDianaShow",UC8QNxSspo2Ol2uXH3zzuRZQ,27,hi,BRUSH HOUR ,2026-01-22T13:40:38Z,PT30S,1036,17,0
qe0BsTdpE3I,How to draw stickman with beast powers #drawing #stickman #tutorial #fpy,"drawing stickman with beast power like snake, shark, dragon #art #howtodraw #artist #sketch #shorts",UCFeAZduCXFe1130SKbrfB8Q,26,en,DTM_art,2026-01-13T13:01:50Z,PT19S,480236,8889,110
7q2km0qgYmo,Anime Girl Drawing With Ujala. #shorts,Anime Girl Drawing With Ujala. #shorts,UCDwoeXlz7pMZgIgILRvxv0Q,26,hi,PRASS Drawing ,2026-01-06T13:28:03Z,PT34S,13165410,341062,2607
v4DoQW5iAhY,Yang Artist vs New YouTube 😛 #art #sketch #trend #hardwork #sadartist #shortsfeed #ytshorts #vs,"Yang Artist vs New YouTube 😛 #art #sketch #trend #hardwork #sadartist #shortsfeed #ytshorts #vs

#hardworkworks #workingartist #myartistlife #strugglingartist #sadartist #vs #trend #trendingshorts #youtubeshorts #ytshorts #artwork #art #trend #shortsfeed #drawingstyles #drawing #editing #drawingforkids #drawingvideoediting #easytechniques #easydrawing #shortsviral #millionviews #successfull #hardwork #viralvideo #vlog #minivlog #rohitartsketch

@ArtistShikhaSharma",UCHGuGuMCzUeDulguQsuJfkA,26,hi,Rohit Art,2026-01-09T01:31:03Z,PT25S,58965,2060,51
h8CNAsx5mmY,How to draw stickman with scythe #drawing #stickman #sketch #art,"drawing 
stickman 
how to draw",UCc8JDGCBSGMjdWCYitNyiAw,26,hi,Uzumaki PROJECT ,2025-12-16T03:30:29Z,PT17S,3390322,40182,124
GJrQI6UVxRw,Saint-Valentin #teen titans go ! 😂 #jour spécial #humour,"--

🔔 ABONNE-TOI à la chaîne YouTube Cartoon Network France pour recevoir des vidéos chaque semaine ! Clique sur le logo de la vidéo ou suis ce lien : https://urlz.fr/98B1. Active les notifications grâce à la cloche pour ne manquer aucune vidéo... et n'oublie pas de liker ! 😉 

REJOINS-NOUS SUR NOS RÉSEAUX SOCIAUX ! 

🔥 NOUVEAU - Abonne-toi à notre compte TIKTOK Cartoon Network France. https://www.tiktok.com/@cartoonnetworkfrance 

▶️ Rejoins la communauté des fans de Cartoon Network sur : 
- Instagram : https://www.instagram.com/cartoonnetwork.fr/ 
- Facebook : http://www.facebook.com/CartoonNetworkFr
- Twitter : http://www.twitter.com/CN_France 

AMUSE-TOI SUR NOTRE SITE ET NOS APPLIS ! 

🌎🌱 Deviens un CHAMPION DU CLIMAT en participant à nos défis écologiques pour aider la planète ! https://cartoonnetworkclimatechampions.com/fr-fr

🔗 Découvre un max de jeux vidéos sur le site de Cartoon Network France : http://www.cartoonnetwork.fr 

🎮 APPLI GRATUITE ! Télécharge CN Gamebox avec nos meilleurs jeux. 
►► https://apps.cartoonnetwork.fr/app/cartoon-network/cartoon-network-gamebox 

-- 

Bienvenue sur la chaîne YouTube officielle de Cartoon Network France. Retrouve ici les meilleures vidéos en français de Cartoon Network ! Au programme : des extraits de dessins animés pour enfant, des épisodes complets et les bandes-annonces de tes séries préférées : We Baby Bears, Teen Titans Go, Le Monde Incroyable de Gumball, Craig de la Crique, Toony Tube, les DC Super Hero Girls, We Bare Bears, Elliott le Terrien, Monster Beach, Jellystone, Victor et Valentino, les Fungies, Thundercats Rrrr, Mao Mao, La Colo Magique, Unikitty, Ben 10, Les Super Nanas, Unikitty, Steven Universe, Adventure Time, Regular Show, Mighty Magiswords les épées méga-magiques, OK KO, Clarence, Oncle Grandpa, Ninjago, Ivandoe, Beat Monsters et bien d’autres !",UCO-sJY43ksC5ir_Jf1YJDew,1,fr,Cartoon Network France,2023-02-02T16:30:05Z,PT16S,1367368,21188,0
sKTga00tnfk,Nicolas Sarkozy | Kody | Le Grand Cactus 172,"Alors qu'il est emprisonné, Nicolas Sarkozy se justifie de sa récente condamnation. Aux côtés de Carla Bruni et de sa guitare, il explique qu’il a simplement… changé d’adresse. Et lorsqu’on évoque Liliane Bettencourt ou Kadhafi, pourtant bien présents sur le plateau, il jure ne pas les connaître.

Avec Kody, Tamara Payne, Isabelle Hauben et James Deano.

► Abonnez-vous à la chaîne : http://www.youtube.com/c/LeGrandCactusRTBF
🔔 N'oubliez pas d'activer vos notifications !

🌵""Le Grand Cactus"", c’est l’actualité belgo-mondiale revisitée avec humour🌵
►Découvrez les émissions complètes sur rtbf.be/legrandcactus◀

► Suivez-nous aussi sur :
Facebook : http://www.facebook.com/legrandcactus
Instagram : https://www.instagram.com/legrandcactus
Site officiel : https://www.rtbf.be/emission/le-grand-cactus",UCGL5paLvoHr-WRi0cc8opAA,23,fr,Le Grand Cactus - RTBF,2025-11-11T18:01:08Z,PT13M10S,617146,16436,1277
fMgLBSF7f4Y,Gérald Darmanin & Le Travail des Français | Pierre-E. Barré Humour,"Ta pause rire quotidienne avec la crème du stand-up francophone. Best-of, pépites et impros : on ne garde que le meilleur !

🎙️ L'artiste :  Pierre-Emmanuel Barré
🎫 Son spectacle / Site web : https://www.pebarre.com/


⚠️ Droits d'auteur & Propriété Cette chaîne célèbre le talent des humoristes. Tous les droits appartiennent aux créateurs et producteurs originaux. Vous êtes l'ayant droit et souhaitez un retrait ou une modification ? Contactez-nous, nous respectons votre travail.
6380",UCg2nwVNPr6mlXjgNx-9ttMg,23,N/A,L'instant Vanne,2026-01-22T11:01:10Z,PT8M8S,1351,157,10
D-HXj3aCvCc,Votez Cocotte! Le Décompte Final Inattendu #humour #squeezie #drole #clash #blague,,UCB_ni1AkRmiDKHMtF9dpUEA,22,fr,Clip d’internet,2026-01-19T18:03:43Z,PT37S,2400,16,0
ykRf28bj0js,LES JEUNES DANS UNE PISCINE🫧🤣#humour #shorts,,UCpsvoU1qL4WLR6jvh1CWjhw,22,fr,Le déraciné,2025-07-29T16:01:40Z,PT17S,16623972,216504,1335
aLRYii6GqXw,Les meilleurs sketchs de Fatsah - Compilation humour - KS,"Regardez une compilation des meilleurs sketchs de Fatsah !

Abonnez-vous à la chaîne 👉 https://bitly.cx/NKCC

#humour #humoristefrancais #funny",UCuvAdLm_gdMqI7Ey193JiFg,23,fr,Bloop fun ,2025-07-10T16:00:02Z,PT34M44S,268010,1459,71
e14NCBpyT0o,બાપુને ઝાડા લાગી ગયા… 😂 | Gujarati Stand-Up Comedy Special #funnyvideo #gujarati #shorts,બાપુને ઝાડા લાગી ગયા… 😂 | Gujarati Stand-Up Comedy Special #funnyvideo #gujarati #shorts,UCcefL4GZiF5O1LgsypCRIZg,24,gu,Gujarati Fun Factory,2026-01-22T07:38:17Z,PT16S,1418,0,0
